Date,Close,High,Low,Open,Volume
2016-09-20,1.5513148307800293,1.5835263234787829,1.542708747052953,1.5835263234787829,331112000
2016-09-21,1.5948373079299927,1.5977879988580126,1.555740946256486,1.555986817625637,336212000
2016-09-22,1.5987719297409058,1.6090993508661204,1.5896741003022083,1.60418157036573,308732000
2016-09-23,1.5970503091812134,1.6054105221960524,1.58991957029332,1.60073873156205,276132000
2016-09-26,1.5820509195327759,1.5884440435645715,1.56213393339484,1.578854357516878,230040000
2016-09-27,1.6361465454101562,1.6386054934739847,1.5751661107658357,1.5759037248355259,402752000
2016-09-28,1.6420481204986572,1.6432775946754794,1.621147528489125,1.638605686602844,319788000
2016-09-29,1.6572933197021484,1.662457088162822,1.6240983353070713,1.6393434175386772,336684000
2016-09-30,1.6848328113555908,1.7013073657397828,1.6565554931446667,1.666391051500874,429932000
2016-10-03,1.6831122636795044,1.7091766344758705,1.6801616885932893,1.6848335985827718,242596000
2016-10-04,1.6794233322143555,1.713847789741322,1.6668829530780558,1.6855705860850212,281624000
2016-10-05,1.6777019500732422,1.7108970473581522,1.6725382995397948,1.6936847616642243,305440000
2016-10-06,1.655818223953247,1.6678667444122397,1.629262117060306,1.6575394411616746,360212000
2016-10-07,1.6437692642211914,1.6713088514099954,1.6390973563566766,1.66688281492007,286260000
2016-10-10,1.649916648864746,1.6612275537395946,1.6344255785419495,1.6523754800553923,287876000
2016-10-11,1.6260653734207153,1.6469659662718086,1.613524994260236,1.6445071350682705,388540000
2016-10-12,1.6334420442581177,1.6420481290424291,1.6059024556992094,1.6194263199672863,419920000
2016-10-13,1.6068857908248901,1.6179508229398352,1.5663140845694914,1.6142625179845536,390116000
2016-10-14,1.622623085975647,1.6376222976947075,1.6130333971923643,1.6265572631563714,330636000
2016-10-17,1.6132792234420776,1.6376222518452201,1.6110662634960184,1.6223771691353308,195328000
2016-10-18,1.6378686428070068,1.6472124628749993,1.6290166829657025,1.6356556821589707,269372000
2016-10-19,1.6344257593154907,1.6420483596229003,1.6184429444366293,1.626803276257209,199060000
2016-10-20,1.6654077768325806,1.670817417068507,1.6302457015446954,1.653605127929961,312084000
2016-10-21,1.660735845565796,1.6636864196062466,1.644998903520843,1.6595063713202896,279508000
2016-10-24,1.738682746887207,1.7406498353755668,1.6718008002900087,1.6720467889440338,339836000
2016-10-25,1.767205834388733,1.7777791256110813,1.727371852560591,1.7357320666264064,397460000
2016-10-26,1.774336576461792,1.7937618233043355,1.7507311642326158,1.7524523812155555,333792000
2016-10-27,1.7379446029663086,1.791302554388496,1.7308138649198836,1.7878601210385603,388664000
2016-10-28,1.734993815422058,1.7728606948468342,1.7317972538132023,1.7463047167111572,290856000
2016-10-31,1.7497472763061523,1.7613040497480918,1.7396657308682557,1.7406493334533704,252388000
2016-11-01,1.6978650093078613,1.76573043540363,1.679177377231153,1.7561407479825468,473224000
2016-11-02,1.6907343864440918,1.7340109215065767,1.6877836949456522,1.7108973668506773,295848000
2016-11-03,1.6710628271102905,1.7000777571404733,1.6386054636526755,1.6986024117788459,309664000
2016-11-04,1.6614736318588257,1.6899968276135915,1.6371306020721155,1.6599982860612255,328780000
2016-11-07,1.7524523735046387,1.7635174067743433,1.7089299718433273,1.710159446039764,487580000
2016-11-08,1.7497472763061523,1.7647464829223642,1.7335185957708183,1.7590909732438549,429884000
2016-11-09,1.7202410697937012,1.7433547417372006,1.689750903590076,1.702291166605629,456532000
2016-11-10,1.6663912534713745,1.7581079693708466,1.6415564831992848,1.757862097969507,869280000
2016-11-11,2.1630873680114746,2.1827584860927702,1.9302302790883694,1.9550651653277504,2175344000
2016-11-14,2.056617259979248,2.1684968224533074,2.056125517243925,2.1660378742784876,1348796000
2016-11-15,2.119319200515747,2.1503011057965113,2.06374804602339,2.07260011945999,626092000
2016-11-16,2.253082752227783,2.275950314494399,2.1232532854293034,2.147596310454018,987984000
2016-11-17,2.2717700004577637,2.3307833418619266,2.2289851051664806,2.2698027952783555,832988000
2016-11-18,2.295621395111084,2.3194724400686275,2.2572626509038196,2.2717701156553547,576060000
2016-11-21,2.286278009414673,2.3199648525909953,2.2720162960855332,2.3135717273568157,436436000
2016-11-22,2.3027524948120117,2.3049654546499023,2.271524599437203,2.294146409610084,330368000
2016-11-23,2.3140807151794434,2.3456014893706687,2.2845298572724144,2.3079241396679735,443236000
2016-11-25,2.318758964538574,2.3419071182935056,2.300289478063493,2.3251616603547856,195564000
2016-11-28,2.3175289630889893,2.3330431150643656,2.3049696863808573,2.311618742855681,278736000
2016-11-29,2.296349048614502,2.325653771509995,2.2786186356153992,2.3148182973195954,444568000
2016-11-30,2.2704930305480957,2.3187594997770784,2.2680304004697334,2.304968912247847,440500000
2016-12-01,2.1581990718841553,2.269753651364306,2.0875232964642416,2.2680298576918516,1035524000
2016-12-02,2.1781461238861084,2.1867650927584408,2.0961423888734254,2.1239694461680787,478292000
2016-12-05,2.2626121044158936,2.280588876834882,2.191689972589145,2.21606944072651,602284000
2016-12-06,2.2997968196868896,2.3081696654275863,2.254977952470457,2.2707384513151894,498796000
2016-12-07,2.34116792678833,2.3468317859212293,2.2680295323702278,2.2862526591860552,480804000
2016-12-08,2.302013635635376,2.379338476584963,2.291424749797631,2.344123761453964,381544000
2016-12-09,2.261134624481201,2.3214676363048974,2.2338000484687153,2.319743842677057,382312000
2016-12-12,2.2062206268310547,2.215085957925229,2.1557378632786013,2.2126233268130537,601332000
2016-12-13,2.2451283931732178,2.2727093337472506,2.2175476874485187,2.2185326455531627,387796000
2016-12-14,2.375152349472046,2.391405331471339,2.2549785436325194,2.27886553760865,983980000
2016-12-15,2.4308063983917236,2.461096088452176,2.3788459880340955,2.3862336428527167,746548000
2016-12-16,2.4726696014404297,2.479810897696681,2.4066724976310523,2.458386539229409,1089528000
2016-12-19,2.502713203430176,2.5229062494592043,2.4379474071483362,2.4551855794798056,744656000
2016-12-20,2.5898890495300293,2.6135296897289324,2.564031901158339,2.5753598595938527,848056000
2016-12-21,2.606142282485962,2.609097392149091,2.55393573651963,2.6014633784234547,576136000
2016-12-22,2.6376616954803467,2.6810028861636677,2.623378634965371,2.6305201652228587,718612000
2016-12-23,2.703413724899292,2.7048913970927235,2.616977416763169,2.619686169318643,647692000
2016-12-27,2.8890912532806396,2.890076211264854,2.738874122770622,2.7595598843842577,1194272000
2016-12-28,2.6903622150421143,2.953365085930776,2.6765718603889934,2.9452385933888494,2295764000
2016-12-29,2.7440452575683594,2.7455229292610333,2.5315252089659706,2.5832392560731705,2175368000
2016-12-30,2.6285502910614014,2.756111717172081,2.617715050965024,2.742075012026095,1212932000
2017-01-03,2.512070655822754,2.6194388018072243,2.447304868621213,2.5709259919099803,1501996000
2017-01-04,2.5706801414489746,2.598014718425449,2.5002504874074103,2.5463006729171958,1199220000
2017-01-05,2.5054216384887695,2.605894611837689,2.4884298252038497,2.574127492534865,984296000
2017-01-06,2.5389130115509033,2.5672325463068617,2.492123990359143,2.5327564377892107,822856000
2017-01-09,2.64184832572937,2.659578975922804,2.548763234186285,2.548763234186285,916248000
2017-01-10,2.621901750564575,2.6888835834663674,2.601215991116085,2.6549001880749112,880920000
2017-01-11,2.589642286300659,2.6152530736855737,2.564770334857432,2.6103280487227205,525664000
2017-01-12,2.54728627204895,2.57831480110489,2.5024673900122973,2.566740721303315,625616000
2017-01-13,2.547039031982422,2.5857013217189704,2.5379273514629497,2.551225219550327,457820000
2017-01-17,2.489908456802368,2.541376160540737,2.4766105823190068,2.5364511349188064,580612000
2017-01-18,2.53521990776062,2.542115084780159,2.4406571110151054,2.4684841760651097,654424000
2017-01-19,2.589642286300659,2.621655770531802,2.5359583164740607,2.53817458944981,644872000
2017-01-20,2.5613224506378174,2.6300283140341216,2.539405610647343,2.6122976625805587,492024000
2017-01-23,2.587918281555176,2.6078652064109096,2.553688527136232,2.556151156841739,369904000
2017-01-24,2.643080711364746,2.649237287474713,2.5832401537021834,2.5980157015167396,428052000
2017-01-25,2.6544077396392822,2.691592600845635,2.6184541932231205,2.6854360268946795,522760000
2017-01-26,2.700212001800537,2.7075996568750793,2.6275660614944636,2.6571169166419533,458800000
2017-01-27,2.7524185180664062,2.7553736270467835,2.6805114141923023,2.707107160166379,471996000
2017-01-30,2.7093231678009033,2.7337026383639658,2.6573629959217113,2.731486365558105,496004000
2017-01-31,2.6886377334594727,2.710062096061899,2.6645043841359475,2.6829738727960355,362756000
2017-02-01,2.806102752685547,2.8102889418388366,2.7053833939313825,2.7231138131462997,590004000
2017-02-02,2.8415637016296387,2.8501829069081888,2.7595601866535437,2.7900960011526825,483240000
2017-02-03,2.8166921138763428,2.854123344424577,2.804871910689554,2.8430417424780265,372744000
2017-02-06,2.888845443725586,2.889337922811006,2.807334166430178,2.807334166430178,506768000
2017-02-07,2.933663845062256,2.977743886411275,2.9033741552304027,2.9230747244975848,746224000
2017-02-08,2.920858144760132,2.9380960823459947,2.8659426316877186,2.9156867634843726,449580000
2017-02-09,2.865943431854248,2.9319405617579415,2.8467355730953625,2.927015301158693,842568000
2017-02-10,2.797975778579712,2.972325771015919,2.7728574737497578,2.953364040082625,1651092000
2017-02-13,2.6689369678497314,2.806840938655868,2.6645041875646407,2.7923117526893817,1180724000
2017-02-14,2.6787869930267334,2.712524264042176,2.617468789601527,2.659332549698083,850632000
2017-02-15,2.6842052936553955,2.703905864868147,2.6536694787304307,2.681742898390802,373020000
2017-02-16,2.6411097049713135,2.6950400212524057,2.6019546955580246,2.693808706538544,647176000
2017-02-17,2.6406168937683105,2.6450496735444977,2.5805302409843596,2.627565381011657,563740000
2017-02-21,2.735180377960205,2.7391204446960287,2.6649968383722453,2.6652431952898037,551952000
2017-02-22,2.7309892177581787,2.7566323310841465,2.7120033155000636,2.7472627138961396,433772000
2017-02-23,2.4777638912200928,2.6232391728375166,2.4577920204527985,2.601294664211805,1592888000
2017-02-24,2.5016798973083496,2.5149945501322906,2.3596566203254294,2.393436470411494,1029904000
2017-02-27,2.5744175910949707,2.58945821358181,2.5041457185052396,2.519926109269733,715400000
2017-02-28,2.5021731853485107,2.593896695778086,2.4849134924579066,2.5840337453883926,625360000
2017-03-01,2.5344741344451904,2.5734319010478313,2.49305062985797,2.5591308088538405,504804000
2017-03-02,2.4410250186920166,2.535707396762479,2.4383128475757117,2.5216529702451873,754332000
2017-03-03,2.4269704818725586,2.4353536619232425,2.3724787533873726,2.430422421036791,864692000
2017-03-06,2.408231019973755,2.418833504317229,2.34658898631287,2.390724657958911,883568000
2017-03-07,2.4346132278442383,2.454092223641577,2.3954090387484164,2.408230590751672,603400000
2017-03-08,2.430175304412842,2.497735008645193,2.427956234666433,2.482940818426341,638712000
2017-03-09,2.4296822547912598,2.452119855685064,2.4015734103598665,2.4141485310955493,478060000
2017-03-10,2.443984270095825,2.467901418971297,2.425738367450676,2.4560662960747717,499740000
2017-03-13,2.5112974643707275,2.5211601839228015,2.453600449175494,2.4543402178069895,774136000
2017-03-14,2.5095698833465576,2.5334867806692576,2.4772693388249687,2.5241174029832356,522016000
2017-03-15,2.5285558700561523,2.5394047854645234,2.4735710544702743,2.521158892966157,615036000
2017-03-16,2.559624433517456,2.5601177693319586,2.5251050352481843,2.539159462463144,523100000
2017-03-17,2.6153481006622314,2.6165809694633504,2.5596235125217754,2.5771298732645787,1119688000
2017-03-20,2.69868803024292,2.7026333045640483,2.6168274679833314,2.6328545276554887,748568000
2017-03-21,2.611402988433838,2.7112632512080093,2.6035129097920455,2.6814284357489484,913484000
2017-03-22,2.6646621227264404,2.6693469308961015,2.5963626376224385,2.6003076773585425,616764000
2017-03-23,2.640497922897339,2.676743513886307,2.6308818752662555,2.656771415154315,533940000
2017-03-24,2.6498680114746094,2.6947434571137365,2.6239784669591857,2.6868533773982914,439500000
2017-03-27,2.669100284576416,2.6730453243443573,2.5539529519922666,2.603266536955835,506644000
2017-03-28,2.655292272567749,2.6848804207016395,2.644936455992742,2.6703328968998825,432444000
2017-03-29,2.646663188934326,2.675018476349391,2.6444441183346217,2.6626900189506513,349992000
2017-03-30,2.697455644607544,2.7122498380976516,2.6481420582167323,2.653813067743887,525532000
2017-03-31,2.685866594314575,2.7095373006963475,2.6727986073831933,2.6878392315616217,440808000
2017-04-03,2.6723053455352783,2.7036194608879462,2.6486346405824666,2.6863597678145896,445232000
2017-04-04,2.4849133491516113,2.574664217298131,2.474064433552563,2.5495142125753225,1271280000
2017-04-05,2.466421365737915,2.5241183659061894,2.4533531422834494,2.4661746978763994,747048000
2017-04-06,2.4844207763671875,2.4965025632599533,2.426477109590859,2.4715992210515987,635120000
2017-04-07,2.473818302154541,2.5083379285756626,2.458777676649441,2.490831565080686,429068000
2017-04-10,2.4106967449188232,2.4812150579841505,2.4065050377418977,2.4745578481846477,756332000
2017-04-11,2.4193265438079834,2.4385588747554636,2.3756839737901276,2.380615214082827,618148000
2017-04-12,2.399355411529541,2.4336283801440666,2.394177501319789,2.419327518871291,414092000
2017-04-13,2.3544790744781494,2.396888776876378,2.3544790744781494,2.375190942720995,506892000
2017-04-17,2.4466960430145264,2.4469424757415257,2.3621230587989563,2.367300967814718,497292000
2017-04-18,2.4481749534606934,2.4543392978362455,2.406505020123017,2.4323945610632527,370116000
2017-04-19,2.457791328430176,2.4898449797975166,2.4511338832850535,2.4656814073507545,380828000
2017-04-20,2.4967494010925293,2.501434209513152,2.4511341859597042,2.472339157788991,404016000
2017-04-21,2.507105588912964,2.509817760187026,2.4745585930411487,2.486393714629048,341896000
2017-04-24,2.538419246673584,2.5514872351030125,2.517707611360955,2.5386656793916544,371820000
2017-04-25,2.582554340362549,2.5971018624000712,2.531514796899994,2.5529661958169276,388440000
2017-04-26,2.56480073928833,2.598580344759619,2.562828102882113,2.5961148431838432,327004000
2017-04-27,2.604745388031006,2.613128565937457,2.5541989473585147,2.572198407009779,319700000
2017-04-28,2.5717055797576904,2.60474566473676,2.5660343361396643,2.597841787440747,348248000
2017-05-01,2.629403829574585,2.6345819756340574,2.575405414207206,2.582555963388555,307732000
2017-05-02,2.5514872074127197,2.6037598660003085,2.5288029348730947,2.6025269969861666,629972000
2017-05-03,2.5704729557037354,2.5800890042400897,2.5297892212312605,2.544583178232684,336904000
2017-05-04,2.560610055923462,2.5877324652472997,2.552719742294881,2.576636880718073,209788000
2017-05-05,2.560856819152832,2.5680073653635804,2.5334877384674614,2.549021699900861,228428000
2017-05-08,2.53398060798645,2.5741710016807877,2.522638356251126,2.5726917002260987,365240000
2017-05-09,2.5381722450256348,2.587239391227207,2.531268367495991,2.5396517817223825,847672000
2017-05-10,2.9906253814697266,3.003693605988614,2.811370491575143,2.8180277026296503,2129096000
2017-05-11,3.119086980819702,3.2159884116789885,2.9565987084732877,2.960050647498926,1939792000
2017-05-12,3.1533596515655518,3.1955229195883312,3.101333903062861,3.122292203160472,962620000
2017-05-15,3.311656951904297,3.3141226899803264,3.1900988394755987,3.194537215041597,1087540000
2017-05-16,3.3732993602752686,3.3888333237292874,3.2882335037002997,3.362696873510335,1120700000
2017-05-17,3.1491684913635254,3.3252180885212232,3.144976783899975,3.30647885643409,1271368000
2017-05-18,3.2810823917388916,3.289958907163751,3.1326483080191996,3.1930574761868824,1156032000
2017-05-19,3.356858491897583,3.411654063421219,3.3376059047269275,3.382281680494977,1018372000
2017-05-22,3.4284379482269287,3.442753863423472,3.389685853071604,3.4005464298073544,836608000
2017-05-23,3.3822813034057617,3.4504057807082886,3.3497000418868716,3.448184373858061,681248000
2017-05-24,3.4202933311462402,3.4820002887222214,3.4081985847960987,3.4792850262876858,815996000
2017-05-25,3.4126412868499756,3.456329819661916,3.367718586765042,3.455589272219452,608228000
2017-05-26,3.5010054111480713,3.5859141378365513,3.3842559707997424,3.404495795165176,779140000
2017-05-30,3.575794219970703,3.6108435788504414,3.530871523758099,3.54691522613737,989652000
2017-05-31,3.5629594326019287,3.6283686496116174,3.5061889156233286,3.620716953837603,887316000
2017-06-01,3.563206911087036,3.579744473543979,3.5177905816397708,3.578756998282334,503340000
2017-06-02,3.5454344749450684,3.5864077433172987,3.539510566521937,3.560244010609572,487456000
2017-06-05,3.6532986164093018,3.6661336748438966,3.5175434984808684,3.529144389520595,817376000
2017-06-06,3.6367616653442383,3.6947661265105416,3.6234329856590746,3.648609249845836,758728000
2017-06-07,3.6806960105895996,3.699454975763149,3.645646650083577,3.6611967333963893,612612000
2017-06-08,3.9477643966674805,3.9492452562992204,3.746599584604457,3.787819786771555,1161744000
2017-06-09,3.6925442218780518,4.159048889611222,3.5234670604482456,4.066241764242859,3692928000
2017-06-12,3.701676845550537,3.744378142342247,3.507670347403907,3.600724402102928,1697532000
2017-06-13,3.7369730472564697,3.820153991062001,3.595046871263725,3.811021200339056,1672504000
2017-06-14,3.7448716163635254,3.8026293762906778,3.665393170527029,3.739935182436256,1184640000
2017-06-15,3.7609148025512695,3.7912744182940896,3.6160266942198076,3.6273808901457687,963824000
2017-06-16,3.742403745651245,3.818426861938629,3.7083416176110013,3.7705421993230743,924960000
2017-06-19,3.8830950260162354,3.8882783872048488,3.7828829055830493,3.786585171921583,778176000
2017-06-20,3.8774173259735107,3.9921922760184825,3.873221440339427,3.925301973335522,1095444000
2017-06-21,3.9361634254455566,3.9398659277608994,3.8431093662056073,3.9050632534128074,682652000
2017-06-22,3.909012794494629,3.957638007227699,3.885070461931788,3.9443090918682695,469132000
2017-06-23,3.796952247619629,3.932460660943958,3.781895548011734,3.9166636492813636,1088588000
2017-06-26,3.7554850578308105,3.8653233547674932,3.6611968446795897,3.8297801379769107,1063960000
2017-06-27,3.618001699447632,3.7465989538585602,3.612324718724984,3.737960018977722,999492000
2017-06-28,3.745612382888794,3.7503021248603043,3.5975155901162217,3.6856332124170392,994948000
2017-06-29,3.6204702854156494,3.720188552562455,3.556294999850541,3.7172268335917615,1064424000
2017-06-30,3.568143367767334,3.651324324223483,3.541979629676538,3.637748717576798,731060000
2017-07-03,3.439051866531372,3.595047038812566,3.4205398273979633,3.580237501663179,709072000
2017-07-05,3.5308725833892822,3.559751350495949,3.48348153862119,3.5024872008253443,820188000
2017-07-06,3.541485548019409,3.5883829668595095,3.4496656606181246,3.5017464412152846,746284000
2017-07-07,3.6224453449249268,3.6407106938630642,3.5753012305537397,3.598256321703289,654972000
2017-07-10,3.7937440872192383,3.8011488569280885,3.669836540307806,3.696000279646235,958492000
2017-07-11,3.8475520610809326,3.8552037572573274,3.7554852501286358,3.7974459975910055,757956000
2017-07-12,4.011197090148926,4.023291595544093,3.8643347681353863,3.907282738130697,1145208000
2017-07-13,3.964794635772705,4.104745850271688,3.9183910800666095,4.023292700194682,1369132000
2017-07-14,4.071425437927246,4.072906062238126,3.974175020153437,3.9810861695600277,941948000
2017-07-17,4.0541462898254395,4.134365510432065,3.992439341908543,4.105486515687816,930792000
2017-07-18,4.096354007720947,4.110916850525457,3.9813318892340583,3.993179705547325,776640000
2017-07-19,4.075127124786377,4.131897407055427,4.063032615046507,4.1054867452455035,687044000
2017-07-20,4.134365081787109,4.134611773966645,4.0457540983138705,4.0956132242029515,699596000
2017-07-21,4.149175643920898,4.178795190334689,4.0995631979194975,4.1138793512517235,648332000
2017-07-24,4.101044178009033,4.165960015272796,4.090430762517662,4.156333839503097,652524000
2017-07-25,4.081297397613525,4.095613548532505,4.037608868259373,4.078088515879046,496556000
2017-07-26,4.128442287445068,4.194345367723965,4.09363937849327,4.138809011220768,640404000
2017-07-27,3.992194414138794,4.164974132984442,3.8890202970104926,4.153373003203693,782856000
2017-07-28,4.057602405548096,4.0820385899293905,3.9314737016528074,3.956403035116838,513348000
2017-07-31,4.011197090148926,4.107213056919404,3.9645468550532805,4.071176232864189,559672000
2017-08-01,4.060072898864746,4.061800687023093,3.973930183316581,4.001821486219342,431384000
2017-08-02,4.057602405548096,4.095120340346558,3.980592527260087,4.09117138139096,478444000
2017-08-03,4.109189510345459,4.112891776800878,4.040077554861996,4.057108733815611,442420000
2017-08-04,4.127208709716797,4.197801302664501,4.109190287685617,4.131898216728335,589096000
2017-08-07,4.2540764808654785,4.254569865199252,4.146706069160936,4.156332713108453,717412000
2017-08-08,4.2034783363342285,4.308626673564978,4.164232611368347,4.292089347434649,755336000
2017-08-09,4.248153209686279,4.250621544084613,4.138561610490842,4.157320575288858,530784000
2017-08-10,4.0662407875061035,4.261728330130652,4.056120758856715,4.249386659538741,1328088000
2017-08-11,3.8495266437530518,3.924562277189722,3.7742443180808567,3.8786523342931205,1497196000
2017-08-14,4.156580448150635,4.160282714729137,3.929498839197511,3.9410997295706225,1279020000
2017-08-15,4.121530055999756,4.187926503335929,4.087221011335948,4.161763008520811,764532000
2017-08-16,4.076362609863281,4.16003744104894,4.0440284977594505,4.13658896007814,596632000
2017-08-17,3.9855289459228516,4.085000534604366,3.983307774084416,4.067969824291647,525444000
2017-08-18,3.9862680435180664,4.056861077115559,3.940358114317459,4.03982990221094,601204000
2017-08-21,3.928264856338501,4.022059458823003,3.8843296274308283,4.010705495538857,623672000
2017-08-22,4.015717506408691,4.021646629703344,3.9455568423567544,3.964826375264103,450456000
2017-08-23,4.09600830078125,4.107125350653623,3.9737207521851414,3.9823677653758303,579520000
2017-08-24,4.080939292907715,4.132572118622982,4.054505841937392,4.128124920679064,469700000
2017-08-25,4.046844959259033,4.11527654140977,4.04042154691514,4.105147604221954,357200000
2017-08-28,4.075503826141357,4.078715533758807,4.010283920808854,4.0658691744902455,389496000
2017-08-29,4.068832874298096,4.09057315352542,4.008553994406582,4.016706716917119,324096000
2017-08-30,4.093042850494385,4.104159897315108,4.058209311469168,4.08859565480524,384400000
2017-08-31,4.185932636260986,4.1898850717498455,4.105890163197444,4.113301215339644,612684000
2017-09-01,4.211130619049072,4.2467053619164,4.189884631325623,4.198531643251215,445432000
2017-09-05,4.09872579574585,4.1646868967447945,4.040670508602392,4.159745880885417,695364000
2017-09-06,4.096254348754883,4.145416644243239,4.061421278694488,4.131582179969483,397672000
2017-09-07,4.1152777671813965,4.147640334273255,4.075009386972851,4.11305416889211,352868000
2017-09-08,4.043880462646484,4.118488082143077,4.01967015229353,4.10366551046591,498856000
2017-09-11,4.175061225891113,4.185684453237676,4.0841486404934155,4.08958394443853,567444000
2017-09-12,4.190133094787598,4.199767746770322,4.124913187210311,4.199767746770322,411488000
2017-09-13,4.20890998840332,4.2378139540245465,4.1325730041600455,4.164935588122345,580960000
2017-09-14,4.184945583343506,4.263011858360475,4.145418391274253,4.1698756234365035,513712000
2017-09-15,4.449529647827148,4.449529647827148,4.265233913757522,4.270421838742263,1364792000
2017-09-18,4.633329391479492,4.723501243276602,4.566874499939189,4.573791730713629,1684460000
2017-09-19,4.628390312194824,4.690151590035903,4.560946819620732,4.582934007934181,874280000
2017-09-20,4.591085910797119,4.679528004950503,4.550817534312642,4.632095486642812,724920000
2017-09-21,4.465588569641113,4.513515393191882,4.3877692087374545,4.487328382624456,1075600000
2017-09-22,4.4221062660217285,4.503878493576461,4.412224709123894,4.45422238614202,491232000
2017-09-25,4.2244720458984375,4.392462818783473,4.203720344325838,4.391227329193932,874580000
2017-09-26,4.248188018798828,4.414202571612205,4.20841392463787,4.359111610909414,1125620000
